417770.959	4390294.878
417865.856	4390295.034
417943.694	4390115.975
417942.795	4390163.446
417841.218	4389924.492
418010.876	4389952.945
417817.974	4389783.038
417391.152	4389814.274
417406.635	4390093.395
417215.342	4390128.531
417231.903	4390256.167
417232.496	4390201.343
417098.662	4390113.59
417153.228	4389952.049
416979.428	4390264.095
416755.699	4390156.09
416788.02	4390271.015
416791.763	4390344.7
416576.018	4390048.45
416701.546	4390261.59
416469.047	4389839.217
416664.044	4389783.019
416839.284	4389777.095
417084.987	4389694.896
417357.571	4389301.536
417706.707	4389239.529
416979.346	4389365.372
416666.49	4389391.151
416646.61	4389133.452
416730.792	4389050.798
416566.69	4389066.521
416968.092	4389092.093
417034.321	4388915.711
417048.166	4389027.351
417166.176	4388841.563
416443.962	4389128.613
416425.353	4388995.982
416199.089	4389214.761
416200.763	4389059.916
416012.52	4389104.446
416040.068	4389192.121
415951.933	4389223.827
416068.561	4389303.74
415976.439	4389298.636
416072.526	4389419.619
416019.359	4388909.232
415749.782	4388966.029
415661.079	4388894.706
415494.174	4388930.411
415353.137	4388918.194
415191.852	4388784.48
415193.241	4388841.441
415266.48	4388878.773
415980.647	4388584.69
416082.001	4388715.72
416872.54	4388489.173
415135.519	4388855.307
415220.765	4388567.685
418184.11	4391785.044
418073.753	4391851.413
418023.935	4391777.969
417960.578	4391862.541
417906.574	4391890.524
417769.307	4391859.363
417535.656	4391839.335
417257.006	4391818.312
417180.123	4391666.635
416985.649	4391599.694
417023.36	4391468.234
417297.246	4391438.513
417538.653	4391365.37
417753.676	4391396.179
417812.967	4391272.904
417739.161	4391159.491
417066.987	4390924.47
417063.797	4390850.01
416903.265	4390864.643
417042.551	4391083.489
416816.808	4391030.957
416727.337	4391218.261
416609.311	4391350.883
416397.266	4391418.445
416399.719	4391210.371
416404.026	4391005.257
416407.798	4390172.244
416143.028	4389976.537
416253.913	4389813.843
415897.385	4389872.662
415859.034	4389739.504
415588.726	4389862.155
415471.817	4389742.621
415578.336	4389581.12
415581.637	4389432.404
415393.858	4389381.822
415419.977	4389330.091
415230.019	4389347.426
415167.346	4389924.015
415347.415	4389860.665
415254.788	4389700.012
415549.435	4390125.122
415785.071	4390072.955
415932.058	4390127.998
415959.001	4390443.556
415797.34	4390453.42
415929.994	4390814.871
415610.486	4390843.411
415500.053	4390856.575
415465.931	4390436.234
415227.842	4390422.863
415246.779	4390641.425
415299.488	4391031.482
415517.004	4391025.918
415514.849	4391297.229
415220.115	4391271.939
415424.569	4391496.948
415376.993	4391915.608
415429.599	4391718.727
415621.25	4391538.401
415743.349	4391513.826
415974.654	4391336.569
415971.72	4391454.19
415900.295	4391292.628
415872.346	4391710.596
416168.37	4392177.941
416450.91	4392040.073
416385.56	4392866.043
416727.28	4392821.013
416837.1	4392640.374
415948.593	4392733.551
415855.215	4392739.686
415862.207	4392830.763
415970.733	4393016.739
416126.1	4392854.943
415807.142	4392475.935
415943.365	4392340.293
415933.211	4392468.236
416220.883	4392412.788
416075.914	4392518.194
415324.932	4392406.805
415471.058	4392860.622
415171.121	4392895.782
416925.968	4392659.073
416893.597	4392527.722
416877.754	4392798.822
416923.222	4392959.847
417099.695	4392810.086
417238.933	4392810.86
417477.363	4392835.047
417549.439	4392799.181
417586.484	4392853.884
417782.778	4392416.189
417696.29	4392409.283
417806.544	4392474.378
417772.539	4392115.69
417632.863	4392070.876
417475.699	4392102.87
417544.859	4392205.407
417527.67	4392403.377
417507.914	4392646.866
417270.462	4392217.296
417347.331	4392413.63
417023.548	4392435.426
417032.656	4392295.04
416929.886	4392104.303
417074.488	4391912.319
416907.726	4391883.5
416929.785	4391713.391
416700.381	4391597.891
416562.161	4391686.233
416564.028	4391505.535
417985.035	4391960.277
417831.938	4392761.522
417857.065	4392888.481
417739.376	4392836.286
417734.037	4392729.58
417583.803	4392942.85
415228.393	4392245.629
415703.564	4392578.168
415697.288	4392350.366
415547.748	4392167.852
415636.634	4391978.353
415905.994	4392145.855
415801.4	4392182.436
415735.129	4391760.741
416156.08	4391396.326
415993.029	4390682.094
415970.465	4390909.317
415638.589	4390977.857
415629.295	4390778.484
415415.971	4390808.426
415400.871	4390518.652
415175.451	4390827.608
415156.248	4391150.659
415221.654	4391486.127
415214.581	4390254.517
415282.41	4389259.123
415137.753	4392975.74
415428.768	4392772.222
416351.453	4392320.125
416251.43	4392510.888
415682.612	4392743.4
415774.217	4392938.633
417228.096	4392936.067
417165.081	4392672.388
417437.82	4392973.454
417674.128	4392572.033
417812.762	4391930.44
418827.922	4391189.294
418631.852	4391291.673
418413.395	4391436.281
418229.788	4391558.594
418129.404	4392942.622
418688.488	4392310.195
417398.945	4391894.129
417219.913	4392014.78
416661.53	4391267.713
416456.531	4391037.484
416316.086	4390961.576
416473.584	4390554.022
416298.563	4390570.739
416303.71	4390411.281
416528.922	4390399.707
416298.462	4390148.092
416503.2	4390162.339
417366.679	4391549.508
417505.108	4391719.206
417686.351	4391552.36
417876.033	4391619.809
417766.269	4391767.691
417094.41	4391265.1
417409.537	4391227.162
416548.971	4392316.977
416505.037	4392417.959
416786.244	4392367.966
416416.208	4392702.818
416550.422	4392954.609
416380.185	4392099.626
416127.811	4391961.809
415884.149	4391926.394
416138.886	4391747.106
416247.426	4391583.312
416722.122	4392173.885
417115.645	4392093.674
415726.87	4391161.424
415872.809	4391065.536
416050.736	4391113.48
416266.754	4391225.826
416795.036	4391772.42
416519.207	4390874.644
416723.77	4390571.887
416714.121	4390749.299
416264.469	4390755.084
415699.735	4390630.405
416115.724	4390290.659
415689.725	4390311.525
415386.933	4390317.785
415322.197	4390065.3
415864.059	4389560.794
416061.394	4389577.104
415131.061	4391873.26
415510.994	4392536.579
417676.629	4390897.897
417751.731	4390688.473
416864.052	4390109.594
417101.948	4390399.198
417312.42	4390783.912
417560.523	4390671.575
417500.435	4390390.733
417376.384	4390435.28
417159.294	4390530.186
418373.309	4390639.32
418169.424	4390361.148
418155.53	4390176.178
417651.117	4390216.258
417617.133	4390012.714
417333.6	4392579.339
417159.474	4392504.259
418924.073	4391368.164
418675.834	4391875.731
419070.494	4392143.053
418932.75	4392342.136
416958.14	4390049.744
417532.848	4389334.798
417549.741	4389186.491
417676.366	4389590.868
415890.586	4389112.279
416498.494	4389227.853
416311.328	4389345.055
416823.322	4389153.479
416965.242	4388966.419
417143.325	4388890.619
417124.757	4389132.425
417316.612	4389074.162
417284.382	4388921.781
417376.11	4388682.031
417263.286	4388647.342
417182.697	4388502.392
417711.93	4389451.078
417495.906	4389482.176
417476.124	4388906.884
415568.49	4388751.216
415449.672	4389070.049
415838.24	4388803.991
415903.31	4388980.293
415422.335	4388544.59
415543.952	4388475.087
415866.894	4388504.065
415703.613	4388638.352
415399.947	4388731.718
417052.497	4388754.026
417066.861	4388531.546
416515.976	4388459.884
416433.458	4388680.33
416758.481	4388651.723
416684.382	4388860.389
416354.307	4388862.072
416226.253	4388480.654
415642.418	4389238.024
415192.766	4388660.998
415321.499	4388458.812
415187.492	4389564.204
416602.566	4391928.316
416354.517	4391962.205
415390.253	4389500.351
415393.178	4393023.323
414573.573	4388486.231
414641.464	4388455.591
414649.1	4388572.604
414341.055	4388572.55
414382.769	4388646.773
414287.389	4388528.203
414486.451	4388550.285
414423.125	4389025.833
414439.234	4389129.39
414292.581	4389089.967
414795.086	4388954.776
414709.113	4388981.951
414722.044	4389063.777
414815.135	4389066.935
415043.798	4388964.085
415001.821	4388654.133
414952.673	4388641.895
414863.948	4389264.963
414749.352	4389263.264
414461.151	4389394.674
414497.093	4389245.664
414406.514	4389306.602
414314.214	4389309.007
414211.77	4389432.937
414390.33	4389690.481
414515.22	4389690.878
414487.094	4389575.734
414218.523	4389755.812
414247.627	4389592.848
414651.09	4389576.888
414695.034	4389447.631
414773.568	4389588.678
414698.039	4389746.163
414503.568	4389981.698
414378.721	4390190.994
414423.496	4389944.99
414585.226	4389921.735
414605.653	4390067.507
414276.236	4389951.872
414195.687	4390166.653
414790.428	4389870.145
414774.796	4389998.462
414884.617	4390034.499
415022.514	4389909.316
414898.878	4389969.752
414946.64	4390698.537
414938.966	4390737.029
414890.985	4391511.331
414867.113	4391267.755
414386.073	4391390.014
414476.805	4391578.115
414466.393	4391167.885
414449.173	4390761.73
414741.99	4390687.729
414767.011	4390535.213
414246.282	4390900.815
414236.689	4390684.745
414935.467	4392168.259
414877.681	4391919.136
414867.282	4392653.629
414872.684	4392310.789
414780.974	4392373.524
414654.366	4392603.202
414762.272	4392930.373
414614.938	4392941.078
414471.814	4392883.625
414273.941	4392824.072
414272.055	4392288.611
414255.719	4392969.533
414260.175	4392741.268
414219.387	4392514.901
414522.249	4392652.815
414786.094	4392726.338
414615.779	4392210.692
414740.644	4391932.63
415070.683	4391648.806
415105.619	4392111.666
415015.226	4390500.081
415087.178	4390970.777
414499.094	4390832.215
414454.492	4390442.237
414570.934	4391785.018
414592.257	4391686.332
414206.923	4391825.38
414220.335	4391716.25
414254.806	4392014.234
414740.321	4391558.201
414252.442	4391210.039
414605.585	4391134.061
414821.705	4390851.387
414849.956	4391077.228
414481.026	4390658.758
414685.129	4390240.02
415050.793	4390196.561
414919.889	4389554.978
414914.875	4389692.122
414890.479	4392956.733
414907.8	4392864.425
415080.32	4392604.637
414987.555	4392415.488
414419.927	4392061.284
415031.338	4388848.723
414985.02	4389151.414
414981.989	4388491.54
414210.684	4388889.328
414164.941	4388712.25
414153.746	4388520.967
414204.118	4391417.969
414887.898	4390295.583
414505.405	4388827.557
414261.51	4388461.207
415127.461	4389129.539
416832.366	4387059.993
415953.256	4384968.617
414604.079	4384628.648
416926.86	4384844.182
414894.083	4385501.701
415078.709	4385397.61
415202.729	4385243.471
415225.382	4385392.638
414867.173	4385474.013
414948.727	4385484.614
414753.89	4385348.144
414737.391	4385425.79
414496.469	4385719.882
414366.865	4385417.684
414393.651	4385483.309
414243.956	4385493.877
414628.608	4385469.451
414707.465	4385193.029
415368.427	4385209.506
415036.701	4384965.599
415965.128	4385637.899
419351.48	4386007.314
417663.123	4385854.251
417706.709	4385672.485
417502.039	4385652.614
417510.149	4385373.428
417880.69	4384934.698
417738.396	4384763.474
417905.153	4384398.308
417873.635	4384320.298
417735.081	4384484.184
417863.693	4384517.526
417740.22	4384242.876
417194.875	4383869.369
417167.84	4384010.306
417593.292	4384177.838
417319.545	4384185.129
417279.502	4384300.49
417399.412	4384336.501
417427.052	4384483.718
417060.95	4384532.731
417281.515	4384859.581
417279.214	4385392.471
417204.907	4385174.82
417362.593	4385507.98
416819.736	4385486.742
417074.779	4385409.58
416937.986	4385218.6
416853.841	4385027.825
416754.057	4384976.294
416273.078	4385440.941
416602.695	4384863.018
416659.911	4384801.785
416593.766	4385350.949
416534.036	4385397.24
416613.29	4385180.338
415526.857	4385231.599
415738.858	4384988.886
415865.733	4385171.825
415690.19	4385206.668
416258.545	4385162.434
416078.2	4384816.4
416156.49	4384897.22
416038.504	4384858.776
416281.151	4384786.324
416273.635	4384869.733
417830.232	4383912.681
417804.086	4383817.88
417743.574	4383876.769
417922.475	4384112.913
417219.86	4386094.19
414893.75	4384189.517
415875.233	4384107.404
419184.039	4385944.114
419235.861	4384177.953
419314.841	4384063.663
419317.564	4383854.133
419361.14	4384322.175
419355.693	4384599.734
419291.517	4384684.373
419388.49	4384807.766
419399.383	4384984.643
419334.109	4385113.975
419208.831	4385252.755
419410.366	4385217.38
419263.3	4385513.988
419336.877	4385637.556
419301.473	4385776.336
419421.304	4385773.615
419396.815	4385862.634
419355.964	4385356.496
419306.955	4384889.657
419387.679	4387654.06
419427.914	4387403.394
419309.561	4387585.008
419336.692	4387245.977
419424.447	4387192.862
419323.646	4386972.014
419401.829	4387078.032
419211.829	4386900.125
419398.802	4386867.019
419214.196	4386561.964
419372.768	4386561.964
419273.365	4386469.738
419398.802	4386715.673
419233.381	4386148.982
419426.289	4386215.565
419422.721	4386380.729
419249.948	4386376
419306.931	4387063.943
415272.119	4385763.128
415349.729	4385619.117
415542.644	4385736.542
415553.731	4385929.296
415717.82	4385723.248
415771.038	4385911.571
415895.213	4385891.631
415651.297	4385827.38
415664.038	4386014.512
415360.816	4385947.02
415667.38	4385605.198
415687.217	4385554.384
415868.655	4385667.811
415644.252	4385654.624
416035.793	4385845.814
416195.302	4385872.331
416144.302	4385692.87
416066.916	4385610.386
416033.655	4385486.314
416289.603	4385581.184
416557.61	4385580.649
416600.907	4385431.202
416462.036	4385777.801
416584.871	4385712.825
416891.237	4385816.787
416694.7	4385808.123
416662.908	4385673.84
416804.529	4385630.522
416970.291	4385601.492
417241.858	4385718.931
417057.576	4385795.54
416982.496	4385845.647
417309.247	4385826.322
417527.46	4385917.895
416998.655	4385927.052
417166.964	4385571.162
417357.585	4385592.921
417503.809	4385579.452
417783.645	4385974.761
417637.375	4385734.744
417805.409	4385601.385
417753.681	4385537.234
418021.44	4385147.881
418220.274	4385134.293
417814.426	4385728.284
417919.168	4385909.249
418167.931	4385898.348
418165.749	4385719.563
418268.711	4385669.491
418423.698	4385727.827
418683.458	4385727.827
418943.219	4385700.791
418445.344	4385927.892
418761.928	4385936.003
418994.63	4385863.006
418604.989	4386182.029
418353.346	4386192.843
418653.694	4386387.501
418872.867	4386149.586
418136.227	4385645.786
417927.689	4385622.109
418287.892	4385591.328
418503.539	4385541.604
418662.313	4385427.951
418939.575	4385593.695
418742.885	4385584.224
418568.037	4385247.649
417902.862	4385513.853
418154.94	4385462.451
418363.29	4385411.05
417954.307	4385323.667
418250.112	4385290.257
419017.91	4385302.688
418976.755	4385058.531
418773.549	4385032.83
418884.155	4385156.194
418681.253	4385065.619
418544.145	4384967.795
418729.821	4384796.384
418602.03	4384916.47
418549.766	4384755.263
418642.236	4384707.834
418544.491	4384594.75
418737.408	4384587.04
418520.012	4384310.98
418706.541	4384276.061
418586.298	4384209.021
418503.252	4384117.808
418724.463	4384117.808
418642.152	4383871.082
418487.818	4383894.212
418144.228	4385211.944
417886.386	4385144.751
418499.498	4385138.418
417985.618	4384818.479
418238.684	4384779.776
418202.532	4384957.807
418106.599	4384726.892
418083.358	4384597.885
417962.44	4383923.763
418119.961	4384171.458
418256.824	4383977.946
418251.781	4384365.575
418380.897	4384587.468
418295.543	4384221.17
419091.518	4384082.712
419045.22	4383854.133
419080.624	4384314.011
419094.242	4384558.917
419080.74	4384802.324
419108.063	4385516.709
415484.806	4385528.064
415213.081	4385540.697
415363.774	4385447.179
415117.678	4385660.06
415111.868	4385760.69
415154.938	4384226.32
415202.102	4384436.1
415389.759	4383856.987
415194.94	4383880.476
415634.118	4383955.035
415995.247	4384138.407
415906.445	4383882.081
416163.503	4384194.219
416058.914	4384243.512
416140.988	4384293.992
416076.674	4384385.477
416165.476	4384422.94
415843.197	4384024.543
415951.733	4384294.67
415411.025	4384081.723
415382.194	4384404.016
415282.568	4384346.125
415367.424	4384322.465
415535.162	4384121.347
415788.722	4384167.35
415586.93	4384767.044
415514.773	4384581.931
415631.784	4384574.137
415707.841	4384671.565
415844.89	4384621.364
415847.53	4384542.244
415567.437	4384363.25
415799.51	4384378.838
415993.151	4384646.267
416147.215	4384626.781
416297.38	4384630.678
415885.89	4384704.724
415739.626	4384819.689
415611.339	4384900.778
415522.486	4384815.663
415538.625	4384900.665
415478.378	4385056.659
415450.042	4384877.941
415469.523	4384793.006
415360.38	4384604.39
415587.987	4385232.354
415091.961	4384855.652
415269.71	4385046.53
415293.642	4385125.568
415160.811	4385216.345
415507.767	4385285.573
415818.589	4385465.475
415736.094	4386105.461
415472.607	4386149.55
415185.466	4386223.522
415295.031	4386050.048
415156.811	4385908.575
415436.486	4386247.723
416071.665	4386382.684
416028.178	4386226.771
415790.275	4386257.443
415859.344	4386436.359
415554.931	4386454.251
415659.812	4386398.02
415473.072	4386418.468
415268.424	4386431.248
415465.397	4386584.605
415511.443	4386781.413
415554.931	4386944.994
415373.306	4386955.218
415253.076	4386829.976
415173.775	4386666.395
415537.241	4387076.099
415409.336	4387209.009
415660.029	4387206.453
415864.919	4387263.258
415731.998	4387532.227
415895.716	4387330.306
415772.928	4387378.869
415583.629	4387314.97
415852.228	4387598.681
415831.805	4387798.967
416090.418	4387850.945
416254.32	4386382.186
416231.298	4386131.702
416112.241	4386444.081
416252.658	4386574.144
416323.396	4386703.234
416177.14	4386753.827
416159.251	4386526.034
416115.912	4386674.262
415989.23	4386562.675
416413.175	4387009.652
416568.563	4387110.356
416472.328	4387144.943
416531.616	4387342.151
416598.325	4387319.654
416254.915	4387125.639
416349.594	4387350.56
416336.592	4387517.026
416161.005	4387400.624
416122.667	4387478.901
416019.321	4387443.926
416239.348	4387302.361
416074.328	4387360.652
416145.698	4387160.376
416010.682	4387221.998
415865.664	4387152.048
415738.982	4387068.774
415914.003	4387022.141
415700.571	4386899.878
415883.926	4386861.573
415672.234	4386768.306
415730.12	4386651.927
415837.259	4386576.348
415865.596	4386724.576
417495.8	4383874.154
417670.494	4384021.689
417732.885	4384075.715
417886.219	4384210.908
418008.296	4384417.53
417530.982	4384084.068
417440.946	4383979.749
417087.703	4384015.332
417093.942	4383836.628
416639.351	4383960.007
416825.218	4383813.714
416432.158	4383930.079
416263.703	4383988.262
416575.656	4383865.663
416646.365	4384075.536
416384.325	4384083.848
416955.779	4383947.504
417071.102	4384185.997
417173.945	4384124.023
417186.757	4384262.461
417111.331	4384437.888
416993.326	4384226.192
416746.588	4384293.184
416669.927	4384448.244
416542.761	4384290.65
416902.14	4384735.479
416868.818	4384610.998
416699.239	4384529.933
416897.082	4384433.072
416707.247	4384695.688
417557.664	4384979.602
417671.28	4384820.189
417828.409	4384844.343
417910.599	4384754.975
417497.102	4384148.162
417739.499	4384333.962
417738.863	4384931.432
417738.879	4385133.875
418615.817	4385641.473
415189.227	4388040.159
415240.393	4388291.291
415128.71	4388291.291
415286.562	4388173.513
415349.029	4388063.814
415260.427	4388342.749
415408.435	4388215.148
415426.161	4388325.845
415580.702	4388287.661
415721.398	4388402.743
416013.883	4388309.757
415914.172	4388163.637
415825.54	4388265.478
415723.613	4388141.497
416185.114	4388252.397
416326.925	4388340.955
416506.405	4388203.69
416657.929	4388338.593
416580.376	4388110.557
416336.638	4388064.064
416520.217	4387981.048
416842.646	4388092.785
416563.455	4387889.102
417057.73	4388103.729
417263.799	4387924.399
417026.709	4387924.399
416774.108	4387926.613
417434.416	4388019.599
417509.753	4387955.394
417310.331	4387815.916
417538.558	4387849.125
417350.216	4387694.149
417064.514	4387600.6
415593.293	4388021.381
415797.147	4387963.818
416020.87	4388014.579
415148.814	4387438.167
415120.352	4387699.626
415220.063	4387573.431
415574.591	4387533.58
415417.269	4387460.52
415448.262	4387621.969
415721.981	4387636.954
415433.366	4387390.273
415647.705	4387806.278
415242.214	4387775.283
415288.746	4387943.543
415472.657	4387815.134
415679.807	4387375.093
415244.58	4387121.035
415184.692	4386973.103
416213.11	4387663.797
416317.23	4387765.938
416485.946	4387803.777
416431.692	4387719.338
416508.663	4387590.038
416474.206	4387469.754
416615.853	4387606.615
416686.613	4387491.679
416830.488	4387504.92
417022.512	4387771.301
416635.5	4387788.645
416936.19	4387483.641
417057.755	4387524.841
416995.746	4387478.368
416889.287	4387361.864
417132.106	4387385.544
417175.771	4387228.502
417100.331	4387228.129
416990.914	4386973.455
416745.933	4386942.997
416595.286	4386895.768
416364.65	4385936.874
416448.135	4385984.54
416378.564	4386046.109
416788.038	4385895.167
416762.422	4386030.009
417068.533	4386024.051
417421.206	4386095.633
417723.677	4386165.087
417617.874	4386041.292
417536.635	4386270.536
417272.265	4386256.633
417174.047	4386470.764
416371.926	4386226.2
416534.762	4386114.345
417102.142	4386294.839
416926.585	4386129.598
417071.61	4386508.382
416641.623	4386452.454
416374.47	4386449.912
416420.521	4386618.412
416573.179	4386786.196
416809.8	4386847.208
417061.686	4386834.497
416804.711	4386664.171
416865.775	4386473.508
416774.18	4386265.049
417755.719	4386357.052
417289.901	4386370.228
417468.09	4386393.885
417384.395	4386911.096
417397.275	4386763.101
417259.89	4386876.778
417184.757	4386775.97
417257.743	4386627.976
417077.425	4386683.742
417753.888	4386101.381
418502.355	4387102.932
417885.111	4384131.983
417669.087	4386946.137
417544.212	4386918.645
417578.076	4386641.612
417444.735	4386576.055
417914.603	4386941.907
418109.323	4386952.481
418276.915	4386935.563
418141.458	4386745.235
417984.835	4386554.907
417936.155	4386741.006
417781.649	4386650.071
417857.526	4387077.883
417740.197	4387113.332
417332.135	4387046.214
417239.837	4386994.836
417291.921	4387175.214
417412.563	4387236.542
417476.058	4387198.477
417503.573	4387044.099
417591.625	4387293.533
417681.759	4387401.494
417409.907	4387371.111
417227.12	4387421.742
417379.14	4387537.471
417199.536	4387590.165
418022.224	4387760.48
417814.1	4387626.669
417499.376	4387484.429
417620.663	4387579.891
417767.896	4387391.607
417700.764	4387307.623
417882.957	4387302.629
417841.332	4387438.248
417911.913	4387232.107
418194.79	4387610.207
418069.969	4387414.786
418229.229	4387355.113
418231.038	4387262.892
418082.637	4387261.084
418310.639	4387053.893
418411.986	4387073.784
418375.791	4387167.813
418473.518	4387189.512
418390.269	4387305.241
418416.108	4387458.282
418588.036	4387425.733
418352.765	4387653.574
418582.607	4387682.506
418823.306	4387725.905
418723.769	4387599.326
419032.667	4387777.027
418971.132	4387620.953
419146.97	4387802.245
419141.522	4387549.537
419167.556	4387376.909
419011.351	4387457.311
418843.312	4387497.512
419165.074	4387206.126
418899.732	4387099.636
418769.561	4387075.988
418634.657	4387102
418715.126	4387250.981
418812.162	4387366.854
418921.033	4387267.534
418560.362	4386952.467
418790.549	4386919.043
418934.312	4386483.185
418939.654	4386580.882
419020.123	4386921.408
418868.651	4386762.969
419112.426	4386755.874
418982.506	4386373.635
419044.042	4386184.453
418549.103	4386625.621
418733.967	4386610.243
418792.36	4386492.731
417977.867	4386232.245
418019.15	4386030.671
418150.64	4386085.629
418257.143	4386293.729
418086.737	4386428.521
418250.043	4386638.985
418434.649	4386445.074
418378.272	4386750.783
418567.611	4386511.941
416056.559	4386046.216
416090.799	4385992.431
